tax	tax_name	parent_name	parent_class_order	count(*)
2053653	Synechococcus phage S-CBWM1	Viruses	acellular root	16
1572716	Salmonella phage Mushroom	Viruses	acellular root	4
1838084	Gordonia phage Woes	Viruses	acellular root	1
582345	Pseudomonas phage KPP10	Viruses	acellular root	2
546805	Mycobacterium phage Myrna	Viruses	acellular root	8
1089117	Mycobacterium phage Blue7	Viruses	acellular root	2
1472912	Nitrincola phage 1M3-16	Viruses	acellular root	1
1204531	Salmonella phage STML-198	Viruses	acellular root	3
1698711	Mycobacterium phage Lolly9	Viruses	acellular root	6
1720494	Escherichia phage slur02	Viruses	acellular root	8
2920884	Mycobacterium phage Microwolf	Viruses	acellular root	3
2283269	Caulobacter phage CcrBL10	Viruses	acellular root	9
1983593	Vibrio phage JSF10	Viruses	acellular root	9
2023993	Streptomyces phage Paradiddles	Viruses	acellular root	12
2023995	Streptomyces phage Samisti12	Viruses	acellular root	11
2234080	Escherichia phage SF	Viruses	acellular root	1
2745672	Tenacibaculum phage Gundel_1	Viruses	acellular root	4
2686229	Microbacterium phage Terij	Viruses	acellular root	1
1838082	Gordonia phage Vendetta	Viruses	acellular root	1
1486473	Mycobacterium phage OkiRoe	Viruses	acellular root	1
10732	Streptomyces phage R4	Viruses	acellular root	1
1327977	Cellulophaga phage phi38:1	Viruses	acellular root	1
1498168	Enterococcus phage ECP3	Viruses	acellular root	2
1863009	Shigella phage SHFML-26	Viruses	acellular root	6
1792245	Bacillus phage Deep Blue	Viruses	acellular root	6
1815630	Pseudomonas phage pf16	Viruses	acellular root	6
1913575	Pseudomonas phage PA10	Viruses	acellular root	10
2508069	Salmonella phage 3-29	Viruses	acellular root	7
2024304	Shigella phage Sf14	Viruses	acellular root	9
1195076	Staphylococcus phage Staph1N	Viruses	acellular root	3
2587814	Serratia phage Moabite	Viruses	acellular root	1
1837875	Escherichia phage PE37	Viruses	acellular root	7
2723769	Agrobacterium phage OLIVR1	Viruses	acellular root	2
2785386	Enterococcus phage phi EF19G	Viruses	acellular root	3
2126722	Mycobacterium phage Pistachio	Viruses	acellular root	2
1610831	Staphylococcus phage IME-SA2	Viruses	acellular root	3
1863010	Shigella phage SHSML-45	Viruses	acellular root	2
2991861	Salmonella phage Stitch	Viruses	acellular root	8
641487	Lactococcus phage P087	Viruses	acellular root	3
1204528	Salmonella phage SKML-39	Viruses	acellular root	4
1327772	Mycobacterium phage Jobu08	Viruses	acellular root	3
2562142	Edwardsiella phage pEt-SU	Viruses	acellular root	1
1567007	Escherichia phage DT571/2	Viruses	acellular root	2
1567027	Escherichia phage vB_EcoM_VR20	Viruses	acellular root	2
1589746	Achromobacter phage JWX	Viruses	acellular root	1
1540094	Citrobacter phage Moogle	Viruses	acellular root	11
1391180	Mycobacterium phage Nala	Viruses	acellular root	1
2927987	Streptomyces phage TG1	Viruses	acellular root	1
2991866	Salmonella phage Spc35	Viruses	acellular root	7
2883944	Burkholderia phage Bcep22	Viruses	acellular root	1
444878	Prochlorococcus phage Syn33	Viruses	acellular root	3
1206557	Yersinia phage phiR2-01	Viruses	acellular root	5
536466	Synechococcus phage S-SSM4	Viruses	acellular root	3
1540097	Escherichia phage Pollock	Viruses	acellular root	4
1560286	Mycobacterium phage Murucutumbu	Viruses	acellular root	1
1813783	Salmonella phage 100268_sal2	Viruses	acellular root	7
2283303	Streptomyces phage Karimac	Viruses	acellular root	12
2053723	Streptomyces phage WRightOn	Viruses	acellular root	6
2650877	Stenotrophomonas phage Mendera	Viruses	acellular root	14
1965474	Lactococcus phage AM6	Viruses	acellular root	3
2484215	Mycobacterium phage Prithvi	Viruses	acellular root	1
1647283	Gordonia phage GMA2	Viruses	acellular root	8
2924907	Pseudomonas phage vB_Paer_PsIn	Viruses	acellular root	9
2893954	Escherichia phage vB_EcoM_RZ	Viruses	acellular root	1
1965363	Yersinia phage fHe-Yen9-01	Viruses	acellular root	2
2047836	Mycobacterium phage Archetta	Viruses	acellular root	1
2599882	Mycobacterium phage Tourach	Viruses	acellular root	5
2182360	Rhodococcus phage Jace	Viruses	acellular root	4
756278	Synechococcus phage S-RIM8	Viruses	acellular root	7
1239385	Staphylococcus phage SA5	Viruses	acellular root	3
2053603	Klebsiella phage Sugarland	Viruses	acellular root	9
2712958	Proteus phage Privateer	Viruses	acellular root	2
2565517	Salmonella phage Sepoy	Viruses	acellular root	8
1034127	Mycobacterium phage Adephagia	Viruses	acellular root	1
2530154	Mycobacterium phage Veracruz	Viruses	acellular root	2
2736265	Vibrio phage Quinn	Viruses	acellular root	13
2419610	Arthrobacter phage Isolde	Viruses	acellular root	1
2750853	Escherichia phage vB_EcoP_SP5M	Viruses	acellular root	1
2910949	Salmonella phage vB_SAg-RPN213	Viruses	acellular root	5
2686228	Microbacterium phage Matzah	Viruses	acellular root	1
2894749	Escherichia phage JLBYU40	Viruses	acellular root	10
1354514	Mycobacterium phage Quink	Viruses	acellular root	1
981431	Pseudomonas phage PAK_P3	Viruses	acellular root	2
2070188	Faecalibacterium phage FP_oengus	Viruses	acellular root	1
2508194	Escherichia phage vB_EcoM_KWBSE43-6	Viruses	acellular root	5
2847284	Salmonella phage VSe12	Viruses	acellular root	7
2992785	Escherichia phage phiWec189	Viruses	acellular root	4
2713306	Salmonella phage moki	Viruses	acellular root	3
2178927	Acinetobacter phage AM101	Viruses	acellular root	3
2163901	Synechococcus phage S-B64	Viruses	acellular root	7
2500560	Bacillus phage pW4	Viruses	acellular root	1
2783539	Bacillus phage Kirov	Viruses	acellular root	1
2777378	Salmonella phage GEC_vB_N5	Viruses	acellular root	6
2851991	Escherichia phage TrudiGerster	Viruses	acellular root	10
2576874	Escherichia phage vB_EcoM-ECP32	Viruses	acellular root	4
2099658	Escherichia phage PDX	Viruses	acellular root	4
2100130	Synechococcus virus S-PRM1	Viruses	acellular root	6
2060720	Escherichia phage PP01	Viruses	acellular root	6
2713310	Salmonella phage pertopsoe	Viruses	acellular root	3
2708629	Gordonia phage John316	Viruses	acellular root	1
1090134	Salmonella phage SPN3US	Viruses	acellular root	1
1887653	Gordonia phage Strosahl	Viruses	acellular root	2
1810705	Salmonella phage 118970_sal4	Viruses	acellular root	1
1718606	Escherichia phage phiSUSP1	Viruses	acellular root	8
1327956	Escherichia phage JES2013	Viruses	acellular root	4
1141137	Cronobacter phage vB_CsaP_GAP52	Viruses	acellular root	1
673835	Enterococcus phage phiFL2A	Viruses	acellular root	1
2887182	Escherichia phage RB43	Viruses	acellular root	1
2907830	Mycobacterium phage Cjw1	Viruses	acellular root	1
444860	Synechococcus phage S-SM2	Viruses	acellular root	9
2681605	Escherichia phage vB_EcoS_AKFV33	Viruses	acellular root	8
1328030	Cellulophaga phage phi13:2	Viruses	acellular root	1
1357669	Mycobacterium phage DrDrey	Viruses	acellular root	1
1458846	Mycobacterium phage RhynO	Viruses	acellular root	2
1327934	Cronobacter phage CR8	Viruses	acellular root	13
3432974	Trabzonvirus APT65	Viruses	acellular root	5
2483612	Salmonella phage Seafire	Viruses	acellular root	7
2762283	Mycobacterium phage Reindeer	Viruses	acellular root	2
2060721	Escherichia phage T2	Viruses	acellular root	5
2863195	Kosakonia phage Kc283	Viruses	acellular root	3
2059867	Vibrio phage Vp_R1	Viruses	acellular root	3
2591213	Microbacterium phage Arroyo	Viruses	acellular root	1
2851994	Escherichia phage TrudiRoth	Viruses	acellular root	7
3034284	Pseudomonas phage vB_VIPPAEUMC01	Viruses	acellular root	8
2815768	Salmonella phage STWB21	Viruses	acellular root	10
2591025	Aeromonas phage LAh10	Viruses	acellular root	4
2885975	Gordonia phage Kudefre	Viruses	acellular root	3
2517969	Mycobacterium phage Silverleaf	Viruses	acellular root	6
2283013	Bacillus phage BSP38	Viruses	acellular root	3
2484249	Vibrio phage VspSw_1	Viruses	acellular root	9
2448909	Escherichia phage MLF4	Viruses	acellular root	7
1327972	Cellulophaga phage phi17:2	Viruses	acellular root	7
1981500	Escherichia phage V18	Viruses	acellular root	2
1572743	Mannheimia phage vB_MhS_535AP2	Viruses	acellular root	2
2919547	Mycobacterium phage Pumpkin	Viruses	acellular root	1
2301601	Corynebacterium phage SamW	Viruses	acellular root	1
1881226	Vibrio phage 1.224.A._10N.261.48.B1	Viruses	acellular root	1
2024252	Serratia phage vB_SmaM_ 2050HW	Viruses	acellular root	1
1897742	Salmonella phage ST-W77	Viruses	acellular root	4
2762281	Mycobacterium phage Aziz	Viruses	acellular root	1
2696435	Escherichia phage nomine	Viruses	acellular root	4
2852004	Escherichia phage IrisVonRoten	Viruses	acellular root	6
2576478	Escherichia phage vB_EcoS-26175I	Viruses	acellular root	7
2789812	Salmonella phage vB_SalS_ABTNLsp9	Viruses	acellular root	10
2836135	Rhizobium phage RHEph22	Viruses	acellular root	2
2010329	Acidovorax phage ACP17	Viruses	acellular root	2
1636580	Lactococcus phage 936 group phage PhiJF1	Viruses	acellular root	1
2847072	Escherichia phage VEc33	Viruses	acellular root	7
2315695	Escherichia phage fp01	Viruses	acellular root	11
1604356	Escherichia phage ECBP1	Viruses	acellular root	1
1445860	Salmonella phage STP4-a	Viruses	acellular root	3
1863008	Shigella phage SHFML-11	Viruses	acellular root	6
2790659	Cyanophage S-RIM12 isolate RW_06_0310	Viruses	acellular root	4
2054273	Klebsiella phage Menlow	Viruses	acellular root	5
2316014	Salmonella phage Sw2	Viruses	acellular root	8
2713269	Streptomyces phage Muntaha	Viruses	acellular root	22
2924887	Aeromonas phage ZPAH14	Viruses	acellular root	1
2653275	Microbacterium phage SansAfet	Viruses	acellular root	1
2575327	Salmonella phage SE3	Viruses	acellular root	6
2885911	Campylobacter phage CPX	Viruses	acellular root	3
2777380	Salmonella phage GEC_vB_N7	Viruses	acellular root	6
2772519	Ruminococcus phage phiRg519T2	Viruses	acellular root	1
3025422	Salmonella phage GSW6	Viruses	acellular root	8
3017287	Klebsiella phage KPP2018	Viruses	acellular root	9
2939128	Xanthomonas phage Langgrundblatt1	Viruses	acellular root	2
2767565	Streptomyces phage Faust	Viruses	acellular root	17
2801834	Klebsiella phage vB_KpM_FBKp24	Viruses	acellular root	6
2653725	Streptomyces phage Daubenski	Viruses	acellular root	11
2583286	Salmonella virus KFS-SE2	Viruses	acellular root	1
1978922	Aeromonas phage phiA8-29	Viruses	acellular root	6
1161933	Mycobacterium phage Twister	Viruses	acellular root	1
1391429	Mycobacterium phage Artemis2UCLA	Viruses	acellular root	2
1150991	Sphingomonas phage PAU	Viruses	acellular root	4
1604355	Escherichia phage ECBP2	Viruses	acellular root	1
2836086	Rhizobium phage RHph_X2_28B	Viruses	acellular root	4
1391431	Mycobacterium phage Conspiracy	Viruses	acellular root	1
1728958	Escherichia phage slur09	Viruses	acellular root	7
1891703	Mycobacterium phage Tonenili	Viruses	acellular root	13
1931407	Providencia phage vB_PreS_PR1	Viruses	acellular root	12
2681616	Salinibacter phage M1EM-1	Viruses	acellular root	1
2743829	Flavobacterium phage vB_FspP_elemoE_6-9C	Viruses	acellular root	1
2783667	Klebsiella phage vB_KpnS_MK54	Viruses	acellular root	2
2801510	Salmonella phage vB STyj5-1	Viruses	acellular root	7
2944951	Arthrobacter phage Cole	Viruses	acellular root	1
2968666	Klebsiella phage KP591P3	Viruses	acellular root	2
2108137	Enterobacter phage myPSH1140	Viruses	acellular root	14
2015844	Mycobacterium phage Finemlucis	Viruses	acellular root	3
2653755	Mycobacterium phage Bryler	Viruses	acellular root	2
2696340	Enterobacter phage vB_EclM_CIP9	Viruses	acellular root	7
2874890	Klebsiella phage VLCpiS13f	Viruses	acellular root	2
1852563	Escherichia phage vB_EcoS_NBD2	Viruses	acellular root	1
1732176	Hydrogenobaculum phage 1	Viruses	acellular root	1
454798	Salmonella phage Det7	Viruses	acellular root	4
1527524	Citrobacter phage Miller	Viruses	acellular root	1
2883945	Burkholderia phage Bcep43	Viruses	acellular root	1
1883370	Erwinia phage vB_EamM_Asesino	Viruses	acellular root	8
1965465	Escherichia phage phiLLS	Viruses	acellular root	6
2231345	Salmonella phage S116	Viruses	acellular root	8
2231355	Salmonella phage S132	Viruses	acellular root	7
2507711	Escherichia phage vB_EcoS_IME542	Viruses	acellular root	1
2315580	Escherichia phage vB_vPM_PD112	Viruses	acellular root	5
2698923	Klebsiella phage KpLz-2_45	Viruses	acellular root	5
2863194	Kosakonia phage Kc263	Viruses	acellular root	2
2712941	Stenotrophomonas phage vB_SmaS_BUCT548	Viruses	acellular root	1
2907831	Mycobacterium phage Bxz2	Viruses	acellular root	3
2576873	Escherichia phage vB_EcoM-ECP26	Viruses	acellular root	4
2905674	Mycobacterium phage D29	Viruses	acellular root	3
10693	Enterobacteria phage RB51	Viruses	acellular root	6
754042	Synechococcus phage S-SKS1	Viruses	acellular root	9
2922218	Mycobacterium phage Optimus	Viruses	acellular root	1
1897437	Rhodococcus phage Weasels2	Viruses	acellular root	5
1701846	Citrobacter phage Mordin	Viruses	acellular root	9
2047831	Gordonia phage BirksAndSocks	Viruses	acellular root	1
2713292	Salmonella phage dinky	Viruses	acellular root	3
1226258	Stx2-converting phage Stx2a_WGPS9	Viruses	acellular root	3
2015879	Mycobacterium phage DarthP	Viruses	acellular root	1
10692	Enterobacteria phage RB18	Viruses	acellular root	7
1983572	Synechococcus phage S-H35	Viruses	acellular root	7
2950726	Escherichia phage A51.2	Viruses	acellular root	4
1087482	Salmonella phage vB_SenM-S16	Viruses	acellular root	2
1007127	Staphylococcus aureus bacteriophage Sb-1	Viruses	acellular root	3
1162290	Cronobacter phage CR9	Viruses	acellular root	11
1493514	Synechococcus phage ACG-2014j	Viruses	acellular root	9
1220717	Rhizobium phage RHEph10	Viruses	acellular root	1
2023959	Streptomyces phage Mildred21	Viruses	acellular root	10
2902832	Mycobacterium phage Anaya	Viruses	acellular root	1
2231347	Salmonella phage S118	Viruses	acellular root	4
2094139	Mycobacterium phage Paola	Viruses	acellular root	1
2576882	Escherichia phage EcNP1	Viruses	acellular root	7
2502301	Escherichia phage vB_EcoM_G4498	Viruses	acellular root	7
2885973	Arthrobacter phage KeAlii	Viruses	acellular root	1
2816459	Enterococcus phage MDA2	Viruses	acellular root	3
2951262	Enterococcus phage TJE1	Viruses	acellular root	12
1161935	Salinivibrio phage CW02	Viruses	acellular root	1
3022055	Pseudomonas phage vB_PaeM_B31	Viruses	acellular root	6
1965482	Lactococcus phage LW81	Viruses	acellular root	2
2686290	Acinetobacter phage vB_AbaM_Berthold	Viruses	acellular root	3
2301647	Salmonella phage SenALZ1	Viruses	acellular root	3
2530116	Gordonia phage BrutonGaster	Viruses	acellular root	4
2048061	Escherichia phage DTL	Viruses	acellular root	1
2902882	Mycobacterium phage Baka	Viruses	acellular root	1
1262539	Vibrio phage VH7D	Viruses	acellular root	14
1383057	Mycobacterium phage Goku	Viruses	acellular root	1
1177632	Salmonella phage SSU5	Viruses	acellular root	1
1175504	Mycobacterium phage SWU1	Viruses	acellular root	2
699370	Thermus phage TMA	Viruses	acellular root	3
445688	Prochlorococcus phage P-SSM7	Viruses	acellular root	1
1129194	Xanthomonas phage vB_XveM_DIBBI	Viruses	acellular root	2
2079426	Streptomyces phage BillNye	Viruses	acellular root	19
2588514	Streptomyces phage Evy	Viruses	acellular root	9
2218499	Escherichia phage KIT03	Viruses	acellular root	7
1651198	Enterobacteria phage Kha5h	Viruses	acellular root	7
2041210	Lactobacillus phage LpeD	Viruses	acellular root	5
1815957	Pseudomonas phage phiMK	Viruses	acellular root	8
1636546	Tsukamurella phage TIN3	Viruses	acellular root	1
1647458	Salmonella phage SEN22	Viruses	acellular root	1
673837	Enterococcus phage phiFL3A	Viruses	acellular root	1
445686	Synechococcus phage S-SSM7	Viruses	acellular root	3
1540091	Bacillus phage Moonbeam	Viruses	acellular root	2
573172	Vibrio phage eugene 12A10	Viruses	acellular root	2
1785960	Ralstonia phage RSP15	Viruses	acellular root	9
1815510	Lactobacillus phage PLE3	Viruses	acellular root	1
2902889	Mycobacterium phage Bask21	Viruses	acellular root	1
1150989	Vibrio phage pVp-1	Viruses	acellular root	15
2283271	Caulobacter phage CcrPW	Viruses	acellular root	19
2592220	Salmonella phage SS9	Viruses	acellular root	3
2315700	Klebsiella phage KP179	Viruses	acellular root	2
2509728	Rhizobium phage RHph_I1_6	Viruses	acellular root	3
2866663	Escherichia phage vB_EcoP_IMEP8	Viruses	acellular root	1
2992788	Escherichia phage phiWec193	Viruses	acellular root	4
1719140	Klebsiella phage vB_KpnM_KB57	Viruses	acellular root	9
936054	Enterobacteria phage VT2phi_272	Viruses	acellular root	4
1493512	Synechococcus phage ACG-2014g	Viruses	acellular root	4
2886899	Burkholderia phage BcepMigl	Viruses	acellular root	1
1162295	Cronobacter phage CR3	Viruses	acellular root	12
645664	Shigella phage SP18	Viruses	acellular root	2
1211640	Caulobacter phage CcrColossus	Viruses	acellular root	18
1701810	Citrobacter phage Margaery	Viruses	acellular root	1
2783673	Synechococcus phage S-H38	Viruses	acellular root	6
2250397	Gordonia phage Ronaldo	Viruses	acellular root	2
2922220	Mycobacterium phage EricB	Viruses	acellular root	2
1556290	Streptomyces phage Jay2Jay	Viruses	acellular root	11
1034128	Mycobacterium phage Alice	Viruses	acellular root	9
1296655	Bacillus phage JL	Viruses	acellular root	1
546808	Mycobacterium phage Spud	Viruses	acellular root	11
546806	Mycobacterium phage Rizal	Viruses	acellular root	12
1168744	Listeria phage vB_LmoM_AG20	Viruses	acellular root	4
1173761	Salmonella phage FSL SP-058	Viruses	acellular root	8
1486413	Listeria phage LMTA-148	Viruses	acellular root	2
31533	Escherichia phage RB3	Viruses	acellular root	7
1560342	Acinetobacter phage YMC13/03/R2096	Viruses	acellular root	8
1560313	Lactococcus phage WRP3	Viruses	acellular root	1
2801837	Klebsiella phage vB_KpP_FBKp27	Viruses	acellular root	3
1589298	Vibrio phage phi 3	Viruses	acellular root	5
1805956	Bacillus phage Zuko	Viruses	acellular root	1
1881237	Vibrio phage 1.261.O._10N.286.51.A7	Viruses	acellular root	1
2584487	Vibrio phage VAP7	Viruses	acellular root	1
2015820	Mycobacterium phage Krueger	Viruses	acellular root	1
2499909	Escherichia phage AnYang	Viruses	acellular root	1
2509764	Rhizobium phage RHph_TM30	Viruses	acellular root	11
2070199	Escherichia phage EP335	Viruses	acellular root	1
2860374	Escherichia phage IME267	Viruses	acellular root	1
